filename,file_size,file_attributes,region_count,region_id,region_shape_attributes
20170510_154302_YINGLI_YL235P-29B_122001020499_700Cycles-1000Pa_s_A_V_cell_43.png,123291,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170510_154302_YINGLI_YL235P-29B_122001020499_700Cycles-1000Pa_s_A_V_cell_43.png,123291,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170510_154302_YINGLI_YL235P-29B_122001020499_700Cycles-1000Pa_s_A_V_cell_44.png,128042,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170510_154302_YINGLI_YL235P-29B_122001020499_700Cycles-1000Pa_s_A_V_cell_44.png,128042,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170510_154302_YINGLI_YL235P-29B_122001020499_700Cycles-1000Pa_s_A_V_cell_44.png,128042,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170510_154302_YINGLI_YL235P-29B_122001020499_700Cycles-1000Pa_s_A_V_cell_44.png,128042,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170510_154302_YINGLI_YL235P-29B_122001020499_700Cycles-1000Pa_s_A_V_cell_44.png,128042,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170510_154302_YINGLI_YL235P-29B_122001020499_700Cycles-1000Pa_s_A_V_cell_44.png,128042,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170510_154302_YINGLI_YL235P-29B_122001020499_700Cycles-1000Pa_s_A_V_cell_44.png,128042,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170510_154302_YINGLI_YL235P-29B_122001020499_700Cycles-1000Pa_s_A_V_cell_44.png,128042,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170510_172529_YINGLI_YL235P-29B_122001020499_1000Cycles-0Pa_s_A_V_cell_33.png,98011,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170510_172529_YINGLI_YL235P-29B_122001020499_1000Cycles-0Pa_s_A_V_cell_33.png,98011,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170510_172529_YINGLI_YL235P-29B_122001020499_1000Cycles-0Pa_s_A_V_cell_33.png,98011,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170510_172529_YINGLI_YL235P-29B_122001020499_1000Cycles-0Pa_s_A_V_cell_33.png,98011,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170510_172529_YINGLI_YL235P-29B_122001020499_1000Cycles-0Pa_s_A_V_cell_33.png,98011,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170510_172529_YINGLI_YL235P-29B_122001020499_1000Cycles-0Pa_s_A_V_cell_33.png,98011,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170510_172529_YINGLI_YL235P-29B_122001020499_1000Cycles-0Pa_s_A_V_cell_33.png,98011,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170510_172529_YINGLI_YL235P-29B_122001020499_1000Cycles-0Pa_s_A_V_cell_33.png,98011,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170511_101128_YINGLI_YL235P-29B_122001020173_5200Pa_s_A_V_cell_29.png,100260,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170511_101128_YINGLI_YL235P-29B_122001020173_5200Pa_s_A_V_cell_29.png,100260,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170511_101128_YINGLI_YL235P-29B_122001020173_5200Pa_s_A_V_cell_29.png,100260,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170511_101128_YINGLI_YL235P-29B_122001020173_5200Pa_s_A_V_cell_29.png,100260,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170511_101128_YINGLI_YL235P-29B_122001020173_5200Pa_s_A_V_cell_29.png,100260,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170511_101128_YINGLI_YL235P-29B_122001020173_5200Pa_s_A_V_cell_29.png,100260,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170511_101128_YINGLI_YL235P-29B_122001020173_5200Pa_s_A_V_cell_29.png,100260,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170511_101128_YINGLI_YL235P-29B_122001020173_5200Pa_s_A_V_cell_29.png,100260,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170511_105257_YINGLI_YL235P-29B_122001020173_1200Pa_s_A_V_cell_28.png,103309,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170511_105257_YINGLI_YL235P-29B_122001020173_1200Pa_s_A_V_cell_28.png,103309,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170511_105257_YINGLI_YL235P-29B_122001020173_1200Pa_s_A_V_cell_28.png,103309,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170511_105257_YINGLI_YL235P-29B_122001020173_1200Pa_s_A_V_cell_28.png,103309,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170511_105257_YINGLI_YL235P-29B_122001020173_1200Pa_s_A_V_cell_28.png,103309,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170511_105257_YINGLI_YL235P-29B_122001020173_1200Pa_s_A_V_cell_28.png,103309,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170511_105257_YINGLI_YL235P-29B_122001020173_1200Pa_s_A_V_cell_28.png,103309,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170511_105257_YINGLI_YL235P-29B_122001020173_1200Pa_s_A_V_cell_28.png,103309,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_28.png,100475,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_28.png,100475,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_28.png,100475,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_28.png,100475,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_28.png,100475,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_28.png,100475,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_28.png,100475,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_28.png,100475,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_35.png,100786,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_35.png,100786,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_35.png,100786,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_35.png,100786,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_35.png,100786,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_35.png,100786,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_35.png,100786,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170511_110138_YINGLI_YL235P-29B_122001020173_400Pa_s_A_V_cell_35.png,100786,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_15.png,93487,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_15.png,93487,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_15.png,93487,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_15.png,93487,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_15.png,93487,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_15.png,93487,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_15.png,93487,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_15.png,93487,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_23.png,91708,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_23.png,91708,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_23.png,91708,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_23.png,91708,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_23.png,91708,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_23.png,91708,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_23.png,91708,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_23.png,91708,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_24.png,89494,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_24.png,89494,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_24.png,89494,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_24.png,89494,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_24.png,89494,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_24.png,89494,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_24.png,89494,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_24.png,89494,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_27.png,94336,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_27.png,94336,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_27.png,94336,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_27.png,94336,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_27.png,94336,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_27.png,94336,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_27.png,94336,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_27.png,94336,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_30.png,92445,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_30.png,92445,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_30.png,92445,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_30.png,92445,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_30.png,92445,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_30.png,92445,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_30.png,92445,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_30.png,92445,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_39.png,91240,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_39.png,91240,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_39.png,91240,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_39.png,91240,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_39.png,91240,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_39.png,91240,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_39.png,91240,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_39.png,91240,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_51.png,99624,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_51.png,99624,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_51.png,99624,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_51.png,99624,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_51.png,99624,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_51.png,99624,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_51.png,99624,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_51.png,99624,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_52.png,98337,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_52.png,98337,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_52.png,98337,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_52.png,98337,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_52.png,98337,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_52.png,98337,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_52.png,98337,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_52.png,98337,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_57.png,100704,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_57.png,100704,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_57.png,100704,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_57.png,100704,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_57.png,100704,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_57.png,100704,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_57.png,100704,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_57.png,100704,{},8,7,"{""name"":""polygon"",""all_points_x"":[80,86,85,81],""all_points_y"":[50,60,60,50]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_6.png,94062,{},8,0,"{""name"":""polygon"",""all_points_x"":[42,42,50,50],""all_points_y"":[5,15,15,5]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_6.png,94062,{},8,1,"{""name"":""polygon"",""all_points_x"":[230,231,242,242],""all_points_y"":[10,20,20,10]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_6.png,94062,{},8,2,"{""name"":""polygon"",""all_points_x"":[295,226,177,61,50,120,182,295],""all_points_y"":[30,40,50,60,70,80,90,30]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_6.png,94062,{},8,3,"{""name"":""polygon"",""all_points_x"":[189,174,161,60,53,120,156,189],""all_points_y"":[35,45,55,65,75,85,95,35]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_6.png,94062,{},8,4,"{""name"":""polygon"",""all_points_x"":[65,65,56,56],""all_points_y"":[25,35,35,25]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_6.png,94062,{},8,5,"{""name"":""polygon"",""all_points_x"":[151,152,147,146],""all_points_y"":[40,50,50,40]}"
20170516_120903_KYOCERA_MODEL_103ZZG0002_0Pa_s_A_V_cell_6.png,94062,{},8,6,"{""name"":""polygon"",""all_points_x"":[109,109,116,115],""all_points_y"":[45,55,55,45]}"
